ID Giao Dịch,Ngày,Chi Nhánh,Khu Vực,Nhân Viên,Khách Hàng,Tuổi,Giới Tính,Địa Chỉ,Hãng Xe,Tên Xe,Loại Xe,Màu Sắc,Giá Niêm Yết,Nguồn Khách,Hình Thức,Dịch Vụ,Khuyến Mãi,Tổng Cộng
KHB-XM-005551,09/12/2025,CN Quận 10,TP Hồ Chí Minh,NV_169,Phạm Quân,62,Nữ,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Đỏ,40000000,TikTok,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Đăng ký xe",0,41350000
KHB-XM-005552,07/04/2025,CN Tân Bình,TP Hồ Chí Minh,NV_124,Vũ An,43,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Xanh dương,21500000,Website hệ thống,Trả góp,"Đăng ký xe, Phủ nano",500000,21900000
KHB-XM-005553,05/10/2025,CN Thanh Xuân,Hà Nội,NV_189,Hoàng Khánh,41,Nữ,Hà Nội,Honda,Honda SH 150i ABS,Tay ga,Đen,110000000,TikTok,Trả góp,"Dán keo, Bảo hiểm dân sự",0,110900000
KHB-XM-005554,25/12/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_170,Phạm Minh,23,Nữ,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Trắng,33000000,Website hệ thống,Trả góp,Phủ nano,0,33450000
KHB-XM-005555,12/06/2025,CN Hai Bà Trưng,Hà Nội,NV_149,Hoàng Hạnh,29,Nữ,Hà Nội,Honda,Honda SH 150i ABS,Tay ga,Đỏ,110000000,Người quen giới thiệu,Trả góp,"Phủ nano, Bảo hiểm dân sự",0,110900000
KHB-XM-005556,13/01/2025,CN Cầu Giấy,Hà Nội,NV_150,Phạm Khánh,59,Nam,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Xanh dương,21500000,Website hệ thống,Trả góp,"Bảo hiểm dân sự, Đăng ký xe",500000,21900000
KHB-XM-005557,05/07/2025,CN Đống Đa,Hà Nội,NV_180,Vũ Hạnh,29,Nữ,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Vàng,42500000,Tự tìm kiếm,Thanh toán chuẩn,Đăng ký xe,0,42950000
KHB-XM-005558,14/07/2025,CN Hải Châu,Đà Nẵng,NV_146,Lê Khánh,48,Nam,Đà Nẵng,Honda,Honda Vision,Tay ga,Đen,33000000,Facebook,Trả góp,"Dán keo, Khung bảo vệ, Bảo hiểm dân sự, Phủ nano",0,34800000
KHB-XM-005559,10/10/2025,CN Hai Bà Trưng,Hà Nội,NV_156,Huỳnh Bình,45,Nam,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Xám xi măng,42500000,TikTok,Thanh toán chuẩn,"Dán keo, Bảo hiểm dân sự, Khung bảo vệ, Phủ nano",0,44300000
KHB-XM-005560,09/02/2025,CN Quận 5,TP Hồ Chí Minh,NV_133,Phạm Quân,26,Nam,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Trắng,33000000,Tự tìm kiếm,Trả góp,"Dán keo, Bảo hiểm dân sự",0,33900000
KHB-XM-005561,19/04/2025,CN Thanh Xuân,Hà Nội,NV_134,Lê Dũng,56,Nam,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Xám xi măng,21500000,YouTube,Trả góp,"Phủ nano, Bảo hiểm dân sự, Dán keo",500000,22350000
KHB-XM-005562,09/05/2025,CN Quận 10,TP Hồ Chí Minh,NV_165,Huỳnh Dũng,23,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Satria F150,Xe côn,Đen,53500000,TikTok,Trả góp,"Bảo hiểm dân sự, Dán keo",0,54400000
KHB-XM-005563,04/10/2025,CN Quận 10,TP Hồ Chí Minh,NV_155,Phạm Bình,48,Nữ,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Xanh dương,33000000,Người quen giới thiệu,Thanh toán chuẩn,Phủ nano,0,33450000
KHB-XM-005564,13/11/2025,CN Cầu Giấy,Hà Nội,NV_118,Phạm Minh,19,Nam,Hà Nội,Honda,Honda Lead 125,Tay ga,Xám xi măng,40000000,Facebook,Trả góp,"Khung bảo vệ, Bảo hiểm dân sự, Đăng ký xe, Dán keo",0,41800000
KHB-XM-005565,21/02/2025,CN Cầu Giấy,Hà Nội,NV_167,Phan An,41,Nam,Hà Nội,Yamaha,Yamaha Jupiter Finn,Xe số,Xám xi măng,28000000,Facebook,Thanh toán chuẩn,"Đăng ký xe, Dán keo",0,28900000
KHB-XM-005566,07/07/2025,CN Quận 1,TP Hồ Chí Minh,NV_153,Phan Giang,45,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Burgman Street,Tay ga,Đỏ,49500000,YouTube,Thanh toán chuẩn,"Dán keo, Khung bảo vệ, Đăng ký xe, Bảo hiểm dân sự",0,51300000
KHB-XM-005567,22/09/2025,CN Hai Bà Trưng,Hà Nội,NV_132,Phạm Quân,24,Nữ,Hà Nội,Yamaha,Yamaha Grande,Tay ga,Xám xi măng,46500000,Người quen giới thiệu,Trả góp,"Bảo hiểm dân sự, Phủ nano, Đăng ký xe",0,47850000
KHB-XM-005568,30/09/2025,CN Hải Châu,Đà Nẵng,NV_168,Trần Bình,28,Nam,Đà Nẵng,Honda,Honda Wave RSX FI,Xe số,Đỏ,22500000,Facebook,Thanh toán chuẩn,"Đăng ký xe, Bảo hiểm dân sự, Dán keo, Khung bảo vệ",0,24300000
KHB-XM-005569,23/05/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_103,Vũ An,65,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Xám xi măng,46500000,Facebook,Thanh toán chuẩn,Dán keo,0,46950000
KHB-XM-005570,22/10/2025,CN Long Biên,Hà Nội,NV_149,Phan An,60,Nữ,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Xám xi măng,49500000,TikTok,Trả góp,"Khung bảo vệ, Phủ nano",0,50400000
KHB-XM-005571,03/06/2025,CN Tân Bình,TP Hồ Chí Minh,NV_152,Nguyễn Dũng,31,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Xanh dương,50500000,Tự tìm kiếm,Trả góp,"Bảo hiểm dân sự, Đăng ký xe, Phủ nano, Dán keo",0,52300000
KHB-XM-005572,20/07/2025,CN Liên Chiểu,Đà Nẵng,NV_197,Hoàng Khánh,32,Nữ,Đà Nẵng,Yamaha,Yamaha Grande,Tay ga,Đỏ,46500000,Người quen giới thiệu,Thanh toán chuẩn,"Bảo hiểm dân sự, Khung bảo vệ, Đăng ký xe, Dán keo",0,48300000
KHB-XM-005573,26/02/2025,CN Quận 5,TP Hồ Chí Minh,NV_111,Lê Hạnh,39,Nữ,TP Hồ Chí Minh,Honda,Honda SH 150i ABS,Tay ga,Xanh dương,110000000,Người quen giới thiệu,Trả góp,"Khung bảo vệ, Phủ nano, Dán keo, Đăng ký xe",0,111800000
KHB-XM-005574,25/08/2025,CN Quận 5,TP Hồ Chí Minh,NV_177,Lê Quân,36,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha NVX 155,Tay ga,Đen,55000000,Tự tìm kiếm,Trả góp,"Khung bảo vệ, Bảo hiểm dân sự",0,55900000
KHB-XM-005575,07/08/2025,CN Hai Bà Trưng,Hà Nội,NV_144,Nguyễn Chi,47,Nam,Hà Nội,Honda,Honda Wave Alpha,Xe số,Trắng,18500000,TikTok,Thanh toán chuẩn,"Khung bảo vệ, Phủ nano, Bảo hiểm dân sự",0,19850000
KHB-XM-005576,27/07/2025,CN Thanh Khê,Đà Nẵng,NV_104,Hoàng Minh,27,Nữ,Đà Nẵng,Yamaha,Yamaha Janus,Tay ga,Xanh dương,29500000,Website hệ thống,Thanh toán chuẩn,Bảo hiểm dân sự,0,29950000
KHB-XM-005577,29/09/2025,CN Quận 1,TP Hồ Chí Minh,NV_183,Trần An,30,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Trắng,21500000,Người quen giới thiệu,Trả góp,"Khung bảo vệ, Bảo hiểm dân sự",0,22400000
KHB-XM-005578,11/12/2025,CN Hoàn Kiếm,Hà Nội,NV_195,Nguyễn Giang,60,Nam,Hà Nội,Suzuki,Suzuki Satria F150,Xe côn,Vàng,53500000,Tự tìm kiếm,Thanh toán chuẩn,"Đăng ký xe, Khung bảo vệ, Phủ nano, Bảo hiểm dân sự",0,55300000
KHB-XM-005579,09/03/2025,CN Thanh Khê,Đà Nẵng,NV_139,Vũ Minh,33,Nam,Đà Nẵng,Honda,Honda Winner X,Xe côn,Đỏ,46000000,Website hệ thống,Thanh toán chuẩn,Đăng ký xe,0,46450000
KHB-XM-005580,02/09/2025,CN Bình Tân,TP Hồ Chí Minh,NV_184,Vũ Bình,64,Nam,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Trắng,33000000,YouTube,Thanh toán chuẩn,Phủ nano,0,33450000
KHB-XM-005581,04/07/2025,CN Quận 1,TP Hồ Chí Minh,NV_195,Phan Giang,57,Nam,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Vàng,33000000,Người quen giới thiệu,Trả góp,"Khung bảo vệ, Bảo hiểm dân sự",0,33900000
KHB-XM-005582,04/07/2025,CN Hoàn Kiếm,Hà Nội,NV_105,Nguyễn Quân,64,Nữ,Hà Nội,Yamaha,Yamaha Grande,Tay ga,Xám xi măng,46500000,Tự tìm kiếm,Trả góp,"Dán keo, Đăng ký xe, Bảo hiểm dân sự",0,47850000
KHB-XM-005583,03/09/2025,CN Quận 10,TP Hồ Chí Minh,NV_199,Nguyễn Minh,28,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Đỏ,42500000,Tự tìm kiếm,Trả góp,Khung bảo vệ,0,42950000
KHB-XM-005584,07/08/2025,CN Quận 1,TP Hồ Chí Minh,NV_191,Phạm Nam,20,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius,Xe số,Vàng,19000000,Tự tìm kiếm,Thanh toán chuẩn,"Phủ nano, Đăng ký xe, Khung bảo vệ",0,20350000
KHB-XM-005585,15/09/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_115,Huỳnh Quân,63,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Trắng,21500000,TikTok,Trả góp,Bảo hiểm dân sự,500000,21450000
KHB-XM-005586,17/11/2025,CN Hoàn Kiếm,Hà Nội,NV_133,Phan Dũng,28,Nữ,Hà Nội,Suzuki,Suzuki Satria F150,Xe côn,Trắng,53500000,TikTok,Thanh toán chuẩn,"Phủ nano, Bảo hiểm dân sự, Đăng ký xe",0,54850000
KHB-XM-005587,29/05/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_185,Lê Bình,44,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Đen,46500000,Người quen giới thiệu,Thanh toán chuẩn,Phủ nano,0,46950000
KHB-XM-005588,17/04/2025,CN Thanh Khê,Đà Nẵng,NV_134,Vũ Quân,26,Nữ,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Xám xi măng,28000000,Facebook,Thanh toán chuẩn,"Dán keo, Phủ nano",500000,28400000
KHB-XM-005589,14/02/2025,CN Hai Bà Trưng,Hà Nội,NV_176,Phan Hạnh,34,Nam,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Trắng,42500000,Facebook,Thanh toán chuẩn,"Đăng ký xe, Dán keo, Khung bảo vệ",0,43850000
KHB-XM-005590,04/11/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_171,Vũ Bình,40,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Vàng,46500000,Website hệ thống,Thanh toán chuẩn,Khung bảo vệ,0,46950000
KHB-XM-005591,09/08/2025,CN Cầu Giấy,Hà Nội,NV_181,Vũ Linh,28,Nữ,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Xanh dương,50500000,Người quen giới thiệu,Thanh toán chuẩn,"Dán keo, Khung bảo vệ, Phủ nano, Đăng ký xe",0,52300000
KHB-XM-005592,22/11/2025,CN Thanh Xuân,Hà Nội,NV_149,Trần An,54,Nữ,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Đen,50500000,Tự tìm kiếm,Trả góp,"Đăng ký xe, Dán keo",0,51400000
KHB-XM-005593,11/02/2025,CN Cầu Giấy,Hà Nội,NV_174,Vũ Minh,36,Nữ,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Vàng,42500000,TikTok,Thanh toán chuẩn,Đăng ký xe,0,42950000
KHB-XM-005594,05/09/2025,CN Đống Đa,Hà Nội,NV_164,Huỳnh Khánh,23,Nam,Hà Nội,Yamaha,Yamaha Exciter 155,Xe côn,Vàng,48500000,TikTok,Thanh toán chuẩn,"Dán keo, Phủ nano",0,49400000
KHB-XM-005595,07/08/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_110,Nguyễn Chi,32,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Trắng,50500000,Website hệ thống,Trả góp,"Đăng ký xe, Dán keo, Khung bảo vệ, Bảo hiểm dân sự",0,52300000
KHB-XM-005596,24/05/2025,CN Thanh Xuân,Hà Nội,NV_154,Trần Quân,21,Nữ,Hà Nội,Honda,Honda Wave RSX FI,Xe số,Trắng,22500000,YouTube,Thanh toán chuẩn,Phủ nano,500000,22450000
KHB-XM-005597,26/12/2025,CN Hai Bà Trưng,Hà Nội,NV_194,Vũ An,55,Nam,Hà Nội,Honda,Honda SH 150i ABS,Tay ga,Xám xi măng,110000000,Người quen giới thiệu,Thanh toán chuẩn,Bảo hiểm dân sự,0,110450000
KHB-XM-005598,31/07/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_127,Hoàng Dũng,32,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Vàng,42500000,YouTube,Thanh toán chuẩn,Bảo hiểm dân sự,0,42950000
KHB-XM-005599,26/04/2025,CN Liên Chiểu,Đà Nẵng,NV_173,Huỳnh Hùng,50,Nam,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Xanh dương,28000000,YouTube,Thanh toán chuẩn,"Khung bảo vệ, Bảo hiểm dân sự",500000,28400000
KHB-XM-005600,16/12/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_106,Phạm Nam,65,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Xám xi măng,48500000,Tự tìm kiếm,Trả góp,Dán keo,0,48950000
KHB-XM-005601,24/10/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_145,Nguyễn Dũng,21,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Xanh dương,48500000,YouTube,Thanh toán chuẩn,Đăng ký xe,0,48950000
KHB-XM-005602,02/04/2025,CN Thanh Khê,Đà Nẵng,NV_119,Nguyễn Hùng,60,Nam,Đà Nẵng,Suzuki,Suzuki Burgman Street,Tay ga,Đen,49500000,Tự tìm kiếm,Trả góp,"Khung bảo vệ, Đăng ký xe",0,50400000
KHB-XM-005603,12/05/2025,CN Quận 10,TP Hồ Chí Minh,NV_114,Huỳnh Hạnh,22,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Vàng,21500000,Tự tìm kiếm,Thanh toán chuẩn,Đăng ký xe,0,21950000
KHB-XM-005604,08/03/2025,CN Quận 10,TP Hồ Chí Minh,NV_194,Phạm Bình,55,Nam,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Xám xi măng,40000000,YouTube,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ",0,40900000
KHB-XM-005605,12/12/2025,CN Bình Tân,TP Hồ Chí Minh,NV_190,Phạm Hùng,48,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Janus,Tay ga,Đen,29500000,TikTok,Thanh toán chuẩn,"Bảo hiểm dân sự, Phủ nano, Dán keo",0,30850000
KHB-XM-005606,27/10/2025,CN Liên Chiểu,Đà Nẵng,NV_126,Hoàng Minh,59,Nam,Đà Nẵng,Yamaha,Yamaha NVX 155,Tay ga,Vàng,55000000,Website hệ thống,Trả góp,"Phủ nano, Đăng ký xe, Dán keo",0,56350000
KHB-XM-005607,19/11/2025,CN Quận 1,TP Hồ Chí Minh,NV_197,Huỳnh Linh,21,Nữ,TP Hồ Chí Minh,Honda,Honda Wave RSX FI,Xe số,Vàng,22500000,Tự tìm kiếm,Thanh toán chuẩn,Dán keo,0,22950000
KHB-XM-005608,08/10/2025,CN Hải Châu,Đà Nẵng,NV_179,Hoàng Bình,44,Nữ,Đà Nẵng,Honda,Honda Air Blade 125,Tay ga,Đỏ,42500000,TikTok,Trả góp,"Phủ nano, Dán keo, Khung bảo vệ, Đăng ký xe",0,44300000
KHB-XM-005609,06/01/2025,CN Hải Châu,Đà Nẵng,NV_178,Phạm Quân,21,Nam,Đà Nẵng,Yamaha,Yamaha Exciter 155,Xe côn,Đen,48500000,YouTube,Trả góp,Bảo hiểm dân sự,0,48950000
KHB-XM-005610,31/10/2025,CN Hải Châu,Đà Nẵng,NV_186,Trần Minh,41,Nam,Đà Nẵng,Honda,Honda Future 125 FI,Xe số,Đen,31000000,Website hệ thống,Thanh toán chuẩn,Đăng ký xe,0,31450000
KHB-XM-005611,23/08/2025,CN Bình Tân,TP Hồ Chí Minh,NV_138,Nguyễn Quân,32,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Xám xi măng,42500000,YouTube,Thanh toán chuẩn,"Bảo hiểm dân sự, Phủ nano",0,43400000
KHB-XM-005612,31/10/2025,CN Đống Đa,Hà Nội,NV_137,Trần Giang,45,Nữ,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Xanh dương,19000000,YouTube,Thanh toán chuẩn,"Phủ nano, Đăng ký xe, Dán keo, Bảo hiểm dân sự",0,20800000
KHB-XM-005613,27/12/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_160,Trần Linh,60,Nữ,TP Hồ Chí Minh,Honda,Honda SH 150i ABS,Tay ga,Xanh dương,110000000,TikTok,Trả góp,"Dán keo, Bảo hiểm dân sự",0,110900000
KHB-XM-005614,17/06/2025,CN Bình Tân,TP Hồ Chí Minh,NV_167,Phạm Nam,31,Nam,TP Hồ Chí Minh,Honda,Honda Wave RSX FI,Xe số,Xanh dương,22500000,Người quen giới thiệu,Thanh toán chuẩn,"Khung bảo vệ, Dán keo",0,23400000
KHB-XM-005615,10/08/2025,CN Long Biên,Hà Nội,NV_135,Nguyễn Hạnh,33,Nữ,Hà Nội,Honda,Honda Lead 125,Tay ga,Đỏ,40000000,YouTube,Thanh toán chuẩn,"Phủ nano, Bảo hiểm dân sự, Dán keo",0,41350000
KHB-XM-005616,29/08/2025,CN Quận 1,TP Hồ Chí Minh,NV_133,Hoàng Minh,23,Nữ,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Đen,50500000,Facebook,Trả góp,Phủ nano,0,50950000
KHB-XM-005617,14/12/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_190,Hoàng Linh,62,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Đỏ,46500000,Website hệ thống,Trả góp,Phủ nano,0,46950000
KHB-XM-005618,05/02/2025,CN Thanh Khê,Đà Nẵng,NV_148,Vũ Linh,23,Nữ,Đà Nẵng,Honda,Honda Wave Alpha,Xe số,Trắng,18500000,TikTok,Trả góp,"Dán keo, Đăng ký xe",500000,18900000
KHB-XM-005619,19/08/2025,CN Quận 1,TP Hồ Chí Minh,NV_131,Nguyễn Chi,65,Nữ,TP Hồ Chí Minh,Honda,Honda Wave Alpha,Xe số,Xám xi măng,18500000,Người quen giới thiệu,Thanh toán chuẩn,Khung bảo vệ,500000,18450000
KHB-XM-005620,11/10/2025,CN Hải Châu,Đà Nẵng,NV_180,Vũ An,53,Nam,Đà Nẵng,Yamaha,Yamaha Exciter 155,Xe côn,Vàng,48500000,Tự tìm kiếm,Trả góp,"Đăng ký xe, Dán keo",0,49400000
KHB-XM-005621,02/06/2025,CN Bình Tân,TP Hồ Chí Minh,NV_149,Huỳnh Nam,25,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Đen,21500000,Facebook,Trả góp,"Dán keo, Khung bảo vệ",500000,21900000
KHB-XM-005622,15/02/2025,CN Hoàn Kiếm,Hà Nội,NV_121,Huỳnh Dũng,45,Nữ,Hà Nội,Suzuki,Suzuki Satria F150,Xe côn,Xanh dương,53500000,Facebook,Thanh toán chuẩn,Bảo hiểm dân sự,0,53950000
KHB-XM-005623,27/01/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_135,Phạm Linh,42,Nam,TP Hồ Chí Minh,Yamaha,Yamaha NVX 155,Tay ga,Đỏ,55000000,Facebook,Trả góp,"Đăng ký xe, Phủ nano",0,55900000
KHB-XM-005624,10/08/2025,CN Quận 1,TP Hồ Chí Minh,NV_137,Trần Nam,61,Nữ,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Xanh dương,50500000,Facebook,Thanh toán chuẩn,"Khung bảo vệ, Bảo hiểm dân sự, Dán keo, Đăng ký xe",0,52300000
KHB-XM-005625,20/06/2025,CN Liên Chiểu,Đà Nẵng,NV_170,Nguyễn Nam,23,Nam,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Đen,28000000,Facebook,Thanh toán chuẩn,"Dán keo, Phủ nano, Đăng ký xe",500000,28850000
KHB-XM-005626,30/04/2025,CN Quận 5,TP Hồ Chí Minh,NV_198,Nguyễn Hùng,54,Nam,TP Hồ Chí Minh,Honda,Honda SH 150i ABS,Tay ga,Xanh dương,110000000,TikTok,Trả góp,"Đăng ký xe, Dán keo, Phủ nano, Khung bảo vệ",0,111800000
KHB-XM-005627,30/09/2025,CN Long Biên,Hà Nội,NV_166,Trần Giang,23,Nam,Hà Nội,Suzuki,Suzuki Satria F150,Xe côn,Đỏ,53500000,Facebook,Trả góp,Bảo hiểm dân sự,0,53950000
KHB-XM-005628,06/06/2025,CN Hai Bà Trưng,Hà Nội,NV_124,Lê Nam,55,Nữ,Hà Nội,Honda,Honda Vision,Tay ga,Đỏ,33000000,TikTok,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ, Bảo hiểm dân sự",0,34350000
KHB-XM-005629,21/05/2025,CN Cầu Giấy,Hà Nội,NV_182,Vũ Hạnh,41,Nữ,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Đen,21500000,Tự tìm kiếm,Thanh toán chuẩn,"Phủ nano, Đăng ký xe, Khung bảo vệ",500000,22350000
KHB-XM-005630,14/06/2025,CN Liên Chiểu,Đà Nẵng,NV_104,Phạm Dũng,38,Nữ,Đà Nẵng,Yamaha,Yamaha NVX 155,Tay ga,Vàng,55000000,TikTok,Trả góp,"Bảo hiểm dân sự, Đăng ký xe, Dán keo",0,56350000
KHB-XM-005631,24/09/2025,CN Quận 10,TP Hồ Chí Minh,NV_152,Vũ Minh,51,Nữ,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Đen,33000000,YouTube,Trả góp,"Bảo hiểm dân sự, Phủ nano, Dán keo",0,34350000
KHB-XM-005632,10/03/2025,CN Quận 5,TP Hồ Chí Minh,NV_158,Vũ Nam,38,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Đỏ,48500000,Facebook,Trả góp,Đăng ký xe,0,48950000
KHB-XM-005633,16/12/2025,CN Long Biên,Hà Nội,NV_107,Lê An,21,Nam,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Đen,42500000,Tự tìm kiếm,Trả góp,Dán keo,0,42950000
KHB-XM-005634,07/11/2025,CN Thanh Xuân,Hà Nội,NV_104,Huỳnh Hạnh,51,Nam,Hà Nội,Honda,Honda Blade 110,Xe số,Đen,19500000,TikTok,Thanh toán chuẩn,"Bảo hiểm dân sự, Đăng ký xe",500000,19900000
KHB-XM-005635,28/06/2025,CN Hoàn Kiếm,Hà Nội,NV_155,Lê Hạnh,19,Nữ,Hà Nội,Honda,Honda Vision,Tay ga,Đỏ,33000000,Website hệ thống,Trả góp,"Bảo hiểm dân sự, Khung bảo vệ, Dán keo",0,34350000
KHB-XM-005636,10/08/2025,CN Long Biên,Hà Nội,NV_101,Lê Hạnh,21,Nam,Hà Nội,Honda,Honda SH 150i ABS,Tay ga,Trắng,110000000,Tự tìm kiếm,Trả góp,Dán keo,0,110450000
KHB-XM-005637,06/01/2025,CN Quận 10,TP Hồ Chí Minh,NV_117,Hoàng Nam,55,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Đỏ,21500000,Facebook,Thanh toán chuẩn,Bảo hiểm dân sự,500000,21450000
KHB-XM-005638,05/04/2025,CN Tân Bình,TP Hồ Chí Minh,NV_116,Phan Giang,60,Nam,TP Hồ Chí Minh,Honda,Honda Wave RSX FI,Xe số,Xám xi măng,22500000,YouTube,Thanh toán chuẩn,"Khung bảo vệ, Đăng ký xe, Phủ nano",500000,23350000
KHB-XM-005639,14/12/2025,CN Long Biên,Hà Nội,NV_180,Phan Linh,47,Nam,Hà Nội,Honda,Honda Lead 125,Tay ga,Đen,40000000,Người quen giới thiệu,Thanh toán chuẩn,Bảo hiểm dân sự,0,40450000
KHB-XM-005640,04/08/2025,CN Tân Bình,TP Hồ Chí Minh,NV_168,Nguyễn Hạnh,55,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Satria F150,Xe côn,Trắng,53500000,Tự tìm kiếm,Thanh toán chuẩn,"Phủ nano, Đăng ký xe",0,54400000
KHB-XM-005641,13/05/2025,CN Tân Bình,TP Hồ Chí Minh,NV_144,Hoàng Khánh,36,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Đỏ,50500000,Facebook,Trả góp,Phủ nano,0,50950000
KHB-XM-005642,12/04/2025,CN Thanh Xuân,Hà Nội,NV_174,Huỳnh Nam,18,Nữ,Hà Nội,Honda,Honda Wave RSX FI,Xe số,Trắng,22500000,YouTube,Trả góp,Đăng ký xe,0,22950000
KHB-XM-005643,25/10/2025,CN Thanh Xuân,Hà Nội,NV_140,Trần Linh,29,Nam,Hà Nội,Honda,Honda SH 150i ABS,Tay ga,Đỏ,110000000,Tự tìm kiếm,Thanh toán chuẩn,"Dán keo, Phủ nano",0,110900000
KHB-XM-005644,25/11/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_174,Hoàng Quân,48,Nữ,TP Hồ Chí Minh,Honda,Honda Future 125 FI,Xe số,Vàng,31000000,Website hệ thống,Thanh toán chuẩn,"Đăng ký xe, Dán keo",0,31900000
KHB-XM-005645,15/10/2025,CN Đống Đa,Hà Nội,NV_197,Phan Hùng,58,Nam,Hà Nội,Honda,Honda Wave Alpha,Xe số,Xám xi măng,18500000,YouTube,Trả góp,"Bảo hiểm dân sự, Đăng ký xe, Khung bảo vệ, Dán keo",0,20300000
KHB-XM-005646,29/11/2025,CN Đống Đa,Hà Nội,NV_159,Hoàng Quân,46,Nam,Hà Nội,Yamaha,Yamaha Janus,Tay ga,Vàng,29500000,YouTube,Trả góp,"Phủ nano, Đăng ký xe, Dán keo, Bảo hiểm dân sự",0,31300000
KHB-XM-005647,01/11/2025,CN Thanh Xuân,Hà Nội,NV_139,Trần Bình,48,Nam,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Đen,50500000,Tự tìm kiếm,Trả góp,"Đăng ký xe, Khung bảo vệ, Bảo hiểm dân sự, Phủ nano",0,52300000
